postcode,suburb,state,latitude,longitude,dist
2540,Vincentia,NSW,-35.0695,150.6752,141.71
2540,Berrara,NSW,-35.2056,150.5504,159.92
2540,Orient Point,NSW,-34.9108,150.7497,122.8
2540,Huskisson,NSW,-35.0388,150.6709,138.65
2540,Currarong,NSW,-35.0187,150.8242,132.18
2540,Erowal Bay,NSW,-35.1024,150.6536,145.82
2540,Basin View,NSW,-35.0911,150.5623,147.77
2540,Culburra Beach,NSW,-34.9303,150.7587,124.57
2540,Tapitallee,NSW,-34.8295,150.5404,122.67
2540,Sussex Inlet,NSW,-35.157,150.5962,153.36
2541,Nowra Dc,NSW,-34.8545,150.6167,121.83
2541,Nowra,NSW,-34.8833,150.6,125.38
2541,Bangalee,NSW,-34.8545,150.6167,121.83
2541,Bomaderry,NSW,-34.85,150.6167,121.38
2545,Nerrigundah,NSW,-36.1058,149.8326,278.03
2545,Bodalla,NSW,-36.0909,150.0517,268.13
2546,Beauty Point,NSW,-36.2614,150.0075,287.13
2546,Narooma,NSW,-36.2183,150.1322,278.54
2546,Tinpot,NSW,-36.2614,150.0075,287.13
2546,Dalmeny,NSW,-36.171,150.1314,273.66
2546,Barragga Bay,NSW,-36.2614,150.0075,287.13
2546,Bermagui,NSW,-36.4227,150.0644,301.95
2546,Wadbilliga,NSW,-36.2614,150.0075,287.13
2546,North Narooma,NSW,-36.2027,150.1191,277.34
2546,Cuttagee,NSW,-36.2614,150.0075,287.13
2546,Central Tilba,NSW,-36.3118,150.0848,289.77
2546,Dignams Creek,NSW,-36.2614,150.0075,287.13
2546,Wallaga Lake,NSW,-36.3567,150.0661,295.03
2546,Tilba Tilba,NSW,-36.2614,150.0075,287.13
2546,Wallaga Lake Heights,NSW,-36.2614,150.0075,287.13
2548,Merimbula,NSW,-36.9,149.9,356.84
2548,Berrambool,NSW,-36.8911,149.9075,355.68
2548,Tura Beach,NSW,-36.8653,149.9177,352.67
2549,Broadwater,NSW,-36.9354,149.8338,362.55
2549,Pambula,NSW,-36.9333,149.8667,361.33
2549,Greigs Flat,NSW,-36.9684,149.8663,365.01
2549,South Pambula,NSW,-36.9333,149.8667,361.33
2549,Nethercote,NSW,-37.0178,149.8287,371.31
2550,Yowrie,NSW,-36.7267,149.6829,346.13
2550,Candelo,NSW,-36.7667,149.6833,350.19
2550,Doctor George Mountain,NSW,-36.7267,149.6829,346.13
2550,Bega,NSW,-36.6743,149.8432,335.19
2550,Wapengo,NSW,-36.7267,149.6829,346.13
2550,Bemboka,NSW,-36.6299,149.573,340.54
2550,Kingswood,NSW,-36.7267,149.6829,346.13
2550,Burragate,NSW,-37.0011,149.6289,376.05
2550,Wandella,NSW,-36.7267,149.6829,346.13
2550,Wolumla,NSW,-36.832,149.8114,352.53
2550,Mumbulla Mountain,NSW,-36.7267,149.6829,346.13
2550,Tathra,NSW,-36.7297,149.9859,336.43
2550,Rocky Hall,NSW,-36.7267,149.6829,346.13
2550,Quaama,NSW,-36.4644,149.8701,312.72
2550,Morans Crossing,NSW,-36.7267,149.6829,346.13
2550,Bournda,NSW,-36.8368,149.913,349.83
2550,Wyndham,NSW,-36.7267,149.6829,346.13
2550,Cobargo,NSW,-36.3876,149.8878,304.25
2550,Nelson,NSW,-36.7267,149.6829,346.13
2550,Towamba,NSW,-37.088,149.6527,384.19
2550,Mogareeka,NSW,-36.6984,149.976,333.45
2550,Brogo,NSW,-36.571,149.8235,325.25
2551,Wonboyn Lake,NSW,-37.219,149.83,392.37
2551,Eden,NSW,-37.0632,149.9037,373.86
2551,Kiah,NSW,-37.219,149.83,392.37
2551,Wonboyn,NSW,-37.219,149.83,392.37
2555,Badgerys Creek,NSW,-33.8873,150.7315,43.69
2556,Bringelly,NSW,-33.9333,150.7333,44.01
2557,Catherine Field,NSW,-33.9748,150.7634,42.26
2557,Rossmore,NSW,-33.9748,150.7634,42.26
2558,Kearns,NSW,-34.0294,150.8037,40.89
2558,Eschol Park,NSW,-34.0294,150.8037,40.89
2558,Eagle Vale,NSW,-34.0294,150.8037,40.89
2559,Claymore,NSW,-34.0493,150.7986,42.3
2559,Blairmount,NSW,-34.0493,150.7986,42.3
2560,Ruse,NSW,-34.0693,150.8441,39.81
2560,Appin,NSW,-34.1496,150.8347,45.97
2560,Wedderburn,NSW,-34.1333,150.8167,46.05
2560,Bradbury,NSW,-34.1496,150.8347,45.97
2560,Gilead,NSW,-34.107,150.7618,48.45
2560,Campbelltown,NSW,-34.1496,150.8347,45.97
2560,Rosemeadow,NSW,-34.1018,150.8001,45.19
2560,Blair Athol,NSW,-34.1496,150.8347,45.97
2560,Leumeah,NSW,-34.0523,150.8334,39.65
2560,Woodbine,NSW,-34.1496,150.8347,45.97
2560,Glen Alpine,NSW,-34.0842,150.7753,46.06
2560,Ambarvale,NSW,-34.0805,150.8036,43.62
2560,Englorie Park,NSW,-34.0821,150.7951,44.38
2560,Airds,NSW,-34.0845,150.829,41.9
2560,St Helens Park,NSW,-34.1123,150.7981,46.01
2560,Kentlyn,NSW,-34.0732,150.8574,39.04
2563,Menangle Park,NSW,-34.1021,150.7485,49.2
2564,Long Point,NSW,-34.0167,150.9,32.36
2564,Macquarie Fields,NSW,-33.9965,150.8941,31.79
2565,Macquarie Links,NSW,-33.9822,150.8676,33.4
2565,Denham Court,NSW,-33.9916,150.8397,36.18
2565,Ingleburn,NSW,-34,150.8667,34.25
2566,St Andrews,NSW,-34.0269,150.8482,37.09
2566,Varroville,NSW,-34.0103,150.823,38.39
2566,Minto,NSW,-34.0333,150.85,37.28
2566,Raby,NSW,-34.0211,150.8113,39.87
2566,Bow Bowing,NSW,-34.0153,150.8368,37.46
2567,Narellan Vale,NSW,-34.0474,150.7534,45.94
2567,Narellan,NSW,-34.0333,150.7333,47
2567,Currans Hill,NSW,-34.0474,150.7534,45.94
2567,Harrington Park,NSW,-34.0232,150.7422,45.83
2567,Mount Annan,NSW,-34.0474,150.7534,45.94
2567,Narellan Dc,NSW,-34.0474,150.7534,45.94
2568,Menangle,NSW,-34.1539,150.6998,56.08
2569,Douglas Park,NSW,-34.1833,150.7167,56.72
2570,Nattai,NSW,-34.1241,150.4295,76.73
2570,Orangeville,NSW,-34.0428,150.5731,61.24
2570,Elderslie,NSW,-34.1241,150.4295,76.73
2570,Grasmere,NSW,-34.0563,150.6732,53.1
2570,Camden Park,NSW,-34.1241,150.4295,76.73
2570,The Oaks,NSW,-34.0769,150.5711,62.68
2570,Cawdor,NSW,-34.1241,150.4295,76.73
2570,Mount Hunter,NSW,-34.0712,150.6414,56.44
2570,Oakdale,NSW,-34.1241,150.4295,76.73
2570,Cobbitty,NSW,-34.0159,150.691,49.99
2570,Werombi,NSW,-33.9889,150.5717,59.8
2570,Camden,NSW,-34.0546,150.6957,51.12
2570,Ellis Lane,NSW,-34.0401,150.672,52.54
2571,Balmoral Village,NSW,-34.229,150.6532,64.45
2571,Wilton,NSW,-34.2333,150.7,61.42
2571,Picton,NSW,-34.229,150.6532,64.45
2571,Razorback,NSW,-34.1366,150.6656,57.72
2571,Buxton,NSW,-34.229,150.6532,64.45
2571,Couridjah,NSW,-34.2342,150.5476,72.68
2572,Thirlmere,NSW,-34.2,150.5667,69.15
2572,Lakesland,NSW,-34.1667,150.5333,69.99
2573,Tahmoor,NSW,-34.2167,150.5833,68.87
2574,Pheasants Nest,NSW,-34.256,150.6356,67.58
2574,Bargo,NSW,-34.3,150.5833,74.4
2574,Yanderra,NSW,-34.3242,150.5693,77.12
2575,Hill Top,NSW,-34.3361,150.3226,96.2
2575,Yerrinbool,NSW,-34.3759,150.5381,83.07
2575,Mittagong,NSW,-34.4509,150.4488,94.74
2575,Welby,NSW,-34.4395,150.4281,95.3
2575,Aylmerton,NSW,-34.4191,150.4927,89.38
2575,Colo Vale,NSW,-34.4001,150.488,88.29
2576,Bowral,NSW,-34.4778,150.4181,98.84
2576,Burradoo,NSW,-34.5064,150.4049,101.89
2576,Kangaloon,NSW,-34.5534,150.5338,97.68
2577,Yarrunga,NSW,-34.7227,150.3099,125.29
2577,Kangaroo Valley,NSW,-34.7378,150.5362,114.16
2577,Beaumont,NSW,-34.7227,150.3099,125.29
2577,Berrima,NSW,-34.4896,150.3358,105.35
2577,Robertson,NSW,-34.7227,150.3099,125.29
2577,Moss Vale,NSW,-34.5476,150.3731,107.17
2577,Avoca,NSW,-34.7227,150.3099,125.29
2577,Sutton Forest,NSW,-34.5683,150.321,112.21
2577,New Berrima,NSW,-34.5044,150.3324,106.66
2577,Barrengarry,NSW,-34.7207,150.5235,113.21
2577,Burrawang,NSW,-34.5933,150.5183,102.03
2577,Fitzroy Falls,NSW,-34.641,150.4785,108.45
2577,Wildes Meadow,NSW,-34.6182,150.53,103.56
2578,Bundanoon,NSW,-34.65,150.3,119.96
2579,Exeter,NSW,-34.7008,150.1069,136.59
2579,Wingello,NSW,-34.6917,150.1568,132.55
2579,Marulan,NSW,-34.7008,150.1069,136.59
2579,Tallong,NSW,-34.7167,150.0833,139.38
2579,Penrose,NSW,-34.7008,150.1069,136.59
2580,Bungonia,NSW,-34.8292,149.8692,162.33
2580,Roslyn,NSW,-34.6535,149.7676,158.06
2580,Wombeyan Caves,NSW,-34.3296,150.0227,120.11
2580,Woodhouselee,NSW,-34.6535,149.7676,158.06
2580,Tarago,NSW,-35.0845,149.6287,197.57
2580,Kingsdale,NSW,-34.6535,149.7676,158.06
2580,Taralga,NSW,-34.4056,149.8187,140.65
2580,Lake Bathurst,NSW,-34.6535,149.7676,158.06
2580,Goulburn,NSW,-34.7554,149.7178,168.19
2580,Bannister,NSW,-34.6535,149.7676,158.06
2580,Yarra,NSW,-34.6535,149.7676,158.06
2580,Towrang,NSW,-34.6535,149.7676,158.06
2580,Yalbraith,NSW,-34.6535,149.7676,158.06
2580,Golspie,NSW,-34.6535,149.7676,158.06
2581,Gunning,NSW,-34.7833,149.2833,203.43
2581,Breadalbane,NSW,-34.7544,149.2459,204.88
2581,Dalton,NSW,-34.7219,149.181,208.51
2581,Collector,NSW,-34.9173,149.4243,200.45
2582,Burrinjuck,NSW,-34.908,148.8057,248.41
2582,Bookham,NSW,-34.7894,148.6378,256.79
2582,Wee Jasper,NSW,-35.1158,148.6731,270.06
2582,Bowning,NSW,-34.7679,148.8147,241
2582,Yass,NSW,-34.8422,148.9112,236.52
2582,Murrumbateman,NSW,-34.9696,149.0304,233.78
2583,Crooked Corner,NSW,-34.1929,149.2818,180.72
2583,Crookwell,NSW,-34.4581,149.4703,172.34
2583,Bigga,NSW,-34.1929,149.2818,180.72
2583,Binda,NSW,-34.3288,149.3655,176.77
2583,Limerick,NSW,-34.1929,149.2818,180.72
2583,Tuena,NSW,-34.0165,149.3277,173.86
2583,Fullerton,NSW,-34.1929,149.2818,180.72
2583,Grabben Gullen,NSW,-34.5455,149.4109,181.12
2583,Rugby,NSW,-34.1929,149.2818,180.72
2583,Laggan,NSW,-34.3844,149.5414,163.32
2583,Peelwood,NSW,-34.1929,149.2818,180.72
2583,Blanket Flat,NSW,-34.1929,149.2818,180.72
2583,Kialla,NSW,-34.1929,149.2818,180.72
2584,Binalong,NSW,-34.6667,148.65,250.8
2585,Galong,NSW,-34.6311,148.4712,265
2586,Murringo,NSW,-34.2729,148.51,252.13
2586,Reids Flat,NSW,-34.3628,148.8273,225.52
2586,Rye Park,NSW,-34.5196,148.9077,223.16
2586,Boorowa,NSW,-34.3628,148.8273,225.52
2587,Wombat,NSW,-34.4235,148.2444,279.19
2587,Harden,NSW,-34.6096,148.3964,270.82
2587,Murrumburrah,NSW,-34.5493,148.3502,273.04
2587,Kingsvale,NSW,-34.4576,148.3636,269.34
2588,Wallendbeen,NSW,-34.5333,148.15,290.34
2590,Illabo,NSW,-34.6919,147.9268,314.61
2590,Bethungra,NSW,-34.7629,147.8526,323.35
2590,Cootamundra,NSW,-34.6919,147.9268,314.61
2594,Young,NSW,-34.3134,148.2979,272.09
2594,Milvale,NSW,-34.269,148.1104,288.37
2594,Bribbaree,NSW,-34.1213,147.8737,308.29
2594,Monteagle,NSW,-34.1932,148.3423,266.14
2611,Uriarra,NSW,-35.4171,148.7769,280.74
2611,Brindabella,NSW,-35.4,148.7333,282.78
2619,Jerrabomberra,NSW,-35.386,149.2044,248.63
2620,Queanbeyan East,NSW,-35.3428,149.2444,242.72
2620,Wamboin,NSW,-35.5714,149.1275,267.82
2620,Williamsdale,NSW,-35.5667,149.1333,267.08
2620,Burra,NSW,-35.5714,149.1275,267.82
2620,Karabar,NSW,-35.3629,149.2164,246.11
2620,Sutton,NSW,-35.5714,149.1275,267.82
2620,Royalla,NSW,-35.5122,149.1627,260.95
2620,Michelago,NSW,-35.5714,149.1275,267.82
2620,Gundaroo,NSW,-35.1277,149.2098,230
2620,Queanbeyan,NSW,-35.3544,149.2321,244.42
2621,Bungendore,NSW,-35.2561,149.4404,223.09
2622,Oranmeir,NSW,-35.4771,149.7702,221.47
2622,Braidwood,NSW,-35.45,149.7833,218.35
2622,Araluen,NSW,-35.4771,149.7702,221.47
2622,Nerriga,NSW,-35.1132,150.0887,171.75
2622,Mayfield,NSW,-35.4771,149.7702,221.47
2622,Mongarlowe,NSW,-35.4771,149.7702,221.47
2622,Gundillion,NSW,-35.4771,149.7702,221.47
2622,Monga,NSW,-35.4771,149.7702,221.47
2622,Jembaicumbene,NSW,-35.4771,149.7702,221.47
2622,Boro,NSW,-35.4771,149.7702,221.47
2622,Ballalaba,NSW,-35.4771,149.7702,221.47
2622,Reidsdale,NSW,-35.4771,149.7702,221.47
2622,Majors Creek,NSW,-35.4771,149.7702,221.47
2623,Captains Flat,NSW,-35.5833,149.4333,249.79
2624,Charlottes Pass,NSW,-36.6077,148.3881,397.38
2624,Smiggin Holes,NSW,-36.6077,148.3881,397.38
2624,Perisher Valley,NSW,-36.6077,148.3881,397.38
2625,Thredbo Village,NSW,-36.5,148.3167,392.71
2626,Bredbo,NSW,-35.95,149.15,297.43
2627,Jindabyne,NSW,-36.4151,148.6189,367.69
2628,Berridale,NSW,-36.3718,148.7503,356.45
2628,Dalgety,NSW,-36.5023,148.8346,363.17
2628,Eucumbene,NSW,-36.3718,148.7503,356.45
2628,Numbla Vale,NSW,-36.3718,148.7503,356.45
2629,Adaminaby,NSW,-35.9973,148.7697,324.17
2629,Cabramurra,NSW,-35.905,148.6594,323.98
2629,Kiandra,NSW,-35.905,148.6594,323.98
2629,Yaouk,NSW,-35.905,148.6594,323.98
2630,Bunyan,NSW,-36.1696,149.1538,316.42
2630,Peak View,NSW,-36.2254,148.9852,330.56
2630,Rock Flat,NSW,-36.3484,149.2118,329.63
2630,Cooma,NSW,-36.2254,148.9852,330.56
2630,Numeralla,NSW,-36.1772,149.3407,307.39
2630,Bungarby,NSW,-36.2254,148.9852,330.56
2630,Jerangle,NSW,-35.8857,149.3589,280.12
2630,Chakola,NSW,-36.2254,148.9852,330.56
2630,Rose Valley,NSW,-36.2254,148.9852,330.56
2631,Nimmitabel,NSW,-36.5182,149.2804,342.23
2631,Ando,NSW,-36.4875,149.2091,342.7
2632,Mila,NSW,-37.0554,149.1701,399.02
2632,Craigie,NSW,-36.8835,149.0403,388.07
2632,Bombala,NSW,-36.9095,149.2422,381.69
2632,Cathcart,NSW,-36.8835,149.0403,388.07
2632,Bibbenluke,NSW,-36.8835,149.0403,388.07
2633,Delegate,NSW,-37.05,148.9333,408.84
2640,Lavington Dc,NSW,-36.0351,147.0025,452.14
2640,Table Top,NSW,-35.9803,147.0003,449.21
2640,Thurgoona,NSW,-36.0351,147.0025,452.14
2640,Albury,NSW,-36.0821,146.9102,461.95
2640,Talmalmo,NSW,-36.0351,147.0025,452.14
2640,North Albury,NSW,-36.063,146.9316,459.21
2640,East Albury,NSW,-36.0756,146.9291,460.12
2640,South Albury,NSW,-36.097,146.9152,462.41
2641,Lavington,NSW,-36.0506,146.9333,458.37
2642,Tooma,NSW,-35.9711,148.0526,370.16
2642,Gerogery,NSW,-35.8343,146.9943,441.74
2642,Walbundrie,NSW,-35.6902,146.7213,456.56
2642,Brocklesby,NSW,-35.8226,146.6801,466.29
2642,Yerong Creek,NSW,-35.3874,147.0612,414.8
2642,Jingellic,NSW,-35.9256,147.6999,392.74
2642,Khancoban,NSW,-36.2181,148.1294,382.6
2642,Burrumbuttock,NSW,-35.8354,146.8029,457.06
2642,Rand,NSW,-35.593,146.5777,464.02
2642,Jindera,NSW,-35.9501,146.8859,456.49
2643,Howlong,NSW,-35.9667,146.6333,477.35
2644,Bowna,NSW,-35.7649,147.4557,401.7
2644,Holbrook,NSW,-35.7294,147.3098,411.17
2644,Mullengandra,NSW,-35.8771,147.1806,429.41
2644,Woomargama,NSW,-35.8329,147.2476,421.72
2645,Urana,NSW,-35.3294,146.2657,480.13
2646,Savernake,NSW,-35.6969,146.3083,490.94
2646,Daysdale,NSW,-35.65,146.3,489.62
2646,Rennie,NSW,-35.6969,146.3083,490.94
2646,Corowa,NSW,-35.998,146.3912,498.3
2646,Balldale,NSW,-35.6969,146.3083,490.94
2646,Lowesdale,NSW,-35.8426,146.3656,492.8
2646,Oaklands,NSW,-35.5579,146.1678,496.97
2647,Mulwala,NSW,-35.8758,146.0017,524.21
2648,Curlwaa,NSW,-34.0928,141.9656,851.92
2648,Rufus River,NSW,-33.4923,142.2143,832.64
2648,Pooncarie,NSW,-33.387,142.5705,800.95
2648,Cal Lal,NSW,-33.4923,142.2143,832.64
2648,Palinyewah,NSW,-33.4923,142.2143,832.64
2648,Wentworth,NSW,-33.4923,142.2143,832.64
2648,Mourquong,NSW,-33.4923,142.2143,832.64
2648,Pomona,NSW,-33.4923,142.2143,832.64
2649,Laurel Hill,NSW,-35.6167,148.0833,344.87
2650,Wagga Wagga South,NSW,-35.1127,147.4103,374.05
2650,Mount Austin,NSW,-35.133,147.3584,379.26
2650,Kooringal,NSW,-35.1127,147.4103,374.05
2650,Wagga Wagga,NSW,-35.1167,147.3667,377.92
2650,Carabost,NSW,-35.1127,147.4103,374.05
2650,Tolland,NSW,-35.1479,147.35,380.56
2650,Harefield,NSW,-35.1127,147.4103,374.05
2650,Collingullie,NSW,-35.0718,147.1115,398.16
2650,Cookardinia,NSW,-35.1127,147.4103,374.05
2650,Glenfield Park,NSW,-35.1389,147.3347,381.51
2650,Lake Albert,NSW,-35.1661,147.3818,378.59
2650,Turvey Park,NSW,-35.1319,147.3586,379.2
2650,Ashmont,NSW,-35.1232,147.33,381.3
2650,Downside,NSW,-34.9766,147.3443,374.72
2651,Wagga Wagga Raaf,NSW,-35.1588,147.4662,371.15
2651,Forest Hill,NSW,-35.15,147.4667,370.75
2652,Rosewood,NSW,-35.0068,147.0664,399.86
2652,Merriwagga,NSW,-33.8203,145.6223,515.48
2652,Galore,NSW,-35.0068,147.0664,399.86
2652,Goolgowi,NSW,-33.9835,145.7081,507.2
2652,Tabbita,NSW,-35.0068,147.0664,399.86
2652,Mangoplah,NSW,-35.3752,147.2531,398.27
2652,Boree Creek,NSW,-35.1062,146.6143,442.45
2652,Ladysmith,NSW,-35.2078,147.514,369.18
2652,Matong,NSW,-34.7678,146.9193,405.9
2652,Uranquinty,NSW,-35.1948,147.2431,391.5
2652,Marrar,NSW,-34.8237,147.3502,369.29
2652,Tarcutta,NSW,-35.2756,147.7387,353.58
2652,Old Junee,NSW,-34.8364,147.5148,355.24
2652,Gumly Gumly,NSW,-35.1238,147.4212,373.56
2652,Humula,NSW,-35.4831,147.7642,361.97
2652,Grong Grong,NSW,-34.7382,146.7813,417.49
2653,Mannus,NSW,-35.8877,148.1366,358.49
2653,Tumbarumba,NSW,-35.7775,148.0129,360.18
2655,French Park,NSW,-35.3675,147.1268,408.46
2655,The Rock,NSW,-35.2684,147.1148,405.32
2656,Lockhart,NSW,-35.3342,146.757,438.26
2656,Urangeline East,NSW,-35.3342,146.757,438.26
2656,Milbrulong,NSW,-35.3342,146.757,438.26
2658,Henty,NSW,-35.5167,147.05,421.49
2658,Ryan,NSW,-35.5296,147.0103,425.36
2658,Pleasant Hills,NSW,-35.467,146.7972,440.28
2659,Walla Walla,NSW,-35.6873,146.8471,446.15
2660,Morven,NSW,-35.65,147.1,423.81
2660,Culcairn,NSW,-35.6678,147.0372,429.77
2661,Kapooka,NSW,-35.1478,147.2957,385.18
2663,Junee,NSW,-34.8833,147.5833,350.8
2665,Kamarah,NSW,-34.2863,146.8991,399.15
2665,Binya,NSW,-34.2283,146.3378,450.06
2665,Moombooldool,NSW,-34.2863,146.8991,399.15
2665,Ariah Park,NSW,-34.3481,147.2212,370.49
2665,Mirrool,NSW,-34.2863,146.8991,399.15
2665,Ardlethan,NSW,-34.3574,146.9034,399.58
2665,Barellan,NSW,-34.2843,146.5713,429.12
2665,Beckom,NSW,-34.3273,146.96,394.04
2666,Grogan,NSW,-34.4453,147.5527,341.97
2666,Temora,NSW,-34.4333,147.5333,343.5
2666,Trungley Hall,NSW,-34.4453,147.5527,341.97
2666,Sebastopol,NSW,-34.4453,147.5527,341.97
2666,Reefton,NSW,-34.4453,147.5527,341.97
2666,Springdale,NSW,-34.4453,147.5527,341.97
2668,Barmedman,NSW,-34.0687,147.4585,346.11
2669,Tallimba,NSW,-33.9944,146.8797,399.19
2669,Erigolia,NSW,-33.778,146.5263,432.23
2669,Naradhan,NSW,-33.6135,146.3251,452.03
2669,Gubbata,NSW,-33.778,146.5263,432.23
2669,Ungarie,NSW,-33.6393,146.9747,391.86
2669,Weethalle,NSW,-33.778,146.5263,432.23
2669,Rankins Springs,NSW,-33.8401,146.2654,456.04
2669,Bygalorie,NSW,-33.778,146.5263,432.23
2669,Tullibigeal,NSW,-33.4201,146.7281,417.36
2669,Girral,NSW,-33.704,147.0718,382.34
2671,Wyalong,NSW,-33.7034,147.278,363.32
2671,West Wyalong,NSW,-33.9235,147.2052,369.13
2671,Burcher,NSW,-33.7034,147.278,363.32
2672,Lake Cargelligo,NSW,-33.3,146.3833,451.05
2672,Burgooney,NSW,-33.3129,146.4313,446.42
2675,Roto,NSW,-33.4777,145.302,547.87
2675,Hillston,NSW,-33.4777,145.302,547.87
2678,Charles Sturt University,NSW,-35.0593,147.352,377.01
2680,Benerembah,NSW,-34.299,145.826,497.52
2680,Beelbangera,NSW,-34.2571,146.1001,472.07
2680,Widgelli,NSW,-34.299,145.826,497.52
2680,Bilbul,NSW,-34.2734,146.1382,468.71
2680,Griffith,NSW,-34.299,145.826,497.52
2680,Yoogali,NSW,-34.3012,146.0846,473.84
2680,Tharbogang,NSW,-34.299,145.826,497.52
2680,Hanwood,NSW,-34.3293,146.0413,478.05
2680,Willbriggie,NSW,-34.299,145.826,497.52
2680,Lake Wyangan,NSW,-34.2475,146.0326,478.2
2681,Yenda,NSW,-34.1999,146.1648,465.76
2700,Narrandera,NSW,-34.7446,146.557,437.7
2700,Corobimilla,NSW,-34.9139,146.1765,475.6
2700,Morundah,NSW,-34.9139,146.1765,475.6
2701,Coolamon,NSW,-34.8155,147.2001,382.28
2702,Ganmain,NSW,-34.8,147.0333,396.6
2703,Yanco,NSW,-34.6308,146.4034,449.21
2705,Leeton,NSW,-34.5003,146.3247,454.2
2705,Wamoon,NSW,-34.5167,146.3167,455.17
2705,Whitton,NSW,-34.518,146.1856,467.09
2705,Murrami,NSW,-34.4261,146.3008,455.38
2705,Corbie Hill,NSW,-34.5715,146.4564,443.37
2706,Darlington Point,NSW,-34.5577,146.0105,483.57
2707,Coleambally,NSW,-34.7336,145.956,491.45
2707,Argoon,NSW,-34.7336,145.956,491.45
2708,Murray Region Mc,NSW,-34.6742,146.3985,450.47
2710,Mayrung,NSW,-35.3251,144.8201,606.15
2710,Mathoura,NSW,-35.8126,144.9026,614.1
2710,Moira,NSW,-35.3251,144.8201,606.15
2710,Wakool,NSW,-35.4706,144.3957,647.37
2710,Conargo,NSW,-35.3251,144.8201,606.15
2710,Deniliquin,NSW,-35.5285,144.959,599.78
2710,Wanganella,NSW,-35.3251,144.8201,606.15
2710,Caldwell,NSW,-35.3251,144.8201,606.15
2710,Gulpa,NSW,-35.3251,144.8201,606.15
2711,Carrathool,NSW,-34.4072,145.4308,534.61
2711,Hay,NSW,-34.1481,144.6732,602.68
2711,Maude,NSW,-34.1481,144.6732,602.68
2711,Gunbar,NSW,-34.1481,144.6732,602.68
2711,Booligal,NSW,-34.1481,144.6732,602.68
2711,Oxley,NSW,-34.1481,144.6732,602.68
2712,Berrigan,NSW,-35.6574,145.8126,530.92
2713,Finley,NSW,-35.6333,145.5833,549.51
2713,Blighty,NSW,-35.5917,145.2857,573.55
2714,Tocumwal,NSW,-35.7529,145.591,553.39
2715,Hatfield,NSW,-33.9146,143.4917,711.73
2715,Balranald,NSW,-33.9146,143.4917,711.73
2716,Mabins Well,NSW,-35.247,145.5718,537.88
2716,Jerilderie,NSW,-35.247,145.5718,537.88
2717,Dareton,NSW,-34.0916,142.0423,844.86
2720,Gilmore,NSW,-35.495,148.4089,312.87
2720,Tumut,NSW,-35.3006,148.225,315.6
2720,Talbingo,NSW,-35.5816,148.3033,326.2
2721,Quandialla,NSW,-34.0095,147.7933,315.03
2722,Nangus,NSW,-35.0065,148.086,312.54
2722,Brungle,NSW,-35.1391,148.2236,307.31
2722,Muttama,NSW,-35.0065,148.086,312.54
2722,Gundagai,NSW,-35.0655,148.1075,313.36
2725,Stockinbingal,NSW,-34.5,147.8833,313.34
2726,Jugiong,NSW,-34.8333,148.3333,284.4
2727,Adjungbilly,NSW,-35.0045,148.36,289.63
2727,Coolac,NSW,-34.9026,148.1935,299.09
2729,Cooleys Creek,NSW,-35.2633,148.0041,331.33
2729,Grahamstown,NSW,-35.2667,148.0333,329.14
2729,Mount Horeb,NSW,-35.2633,148.0041,331.33
2729,Wondalga,NSW,-35.3955,148.1103,329.87
2729,Adelong,NSW,-35.3079,148.0637,328.83
2729,Tumblong,NSW,-35.1367,148.0097,324.74
2730,Green Hills,NSW,-35.4864,148.0356,340.82
2730,Batlow,NSW,-35.522,148.1446,334.5
2731,Bunnaloo,NSW,-35.8508,144.6151,640.03
2731,Moama,NSW,-35.8508,144.6151,640.03
2731,Womboota,NSW,-35.8508,144.6151,640.03
2732,Barham,NSW,-35.6305,144.1304,675.03
2733,Moulamein,NSW,-34.898,143.8964,680.09
2734,Kyalite,NSW,-34.7413,143.4116,722.08
2735,Koraleigh,NSW,-35.1039,143.4922,719.79
2736,Tooleybuc,NSW,-35.0279,143.3383,732.42
2736,Goodnight,NSW,-34.9851,143.395,726.67
2737,Euston,NSW,-34.4494,142.8567,770.53
2738,Gol Gol,NSW,-34.1801,142.2195,828.46
2738,Monak,NSW,-34.2366,142.5301,799.91
2739,Buronga,NSW,-34.1725,142.1782,832.26
2745,Wallacia,NSW,-33.8667,150.65,51.19
2745,Greendale,NSW,-33.866,150.6544,50.78
2745,Regentville,NSW,-33.7736,150.6691,50.65
2745,Luddenham,NSW,-33.8833,150.6833,48.12
2745,Glenmore Park,NSW,-33.7907,150.6693,50.25
2745,Mulgoa,NSW,-33.8333,150.6667,49.84
2747,Llandilo,NSW,-33.7207,150.7453,45.64
2747,Werrington Downs,NSW,-33.7406,150.7338,45.87
2747,Kingswood,NSW,-33.75,150.75,44.12
2747,Cambridge Park,NSW,-33.7515,150.7254,46.24
2747,Shanes Park,NSW,-33.7113,150.7833,42.83
2747,Werrington,NSW,-33.7577,150.74,44.75
2747,Werrington County,NSW,-33.7479,150.7512,44.09
2748,Orchard Hills,NSW,-33.8024,150.7222,45.21
2749,Castlereagh,NSW,-33.6836,150.6922,51.77
2749,Cranebrook,NSW,-33.6836,150.6922,51.77
2750,Emu Plains,NSW,-33.75,150.6667,51.5
2750,Leonay,NSW,-33.7592,150.6523,52.53
2750,Penrith,NSW,-33.75,150.6999,48.55
2751,Penrith,NSW,-33.75,150.7,48.54
